Date,albert_positive,albert_negative,xlnet_positive,xlnet_negative,ernie_positive,ernie_negative,bert_positive,bert_negative,distilbert_positive,distilbert_negative,roberta_positive,roberta_negative
2016-05-12,0.5914523601531982,0.40854761004447937,0.6181744933128357,0.3818254768848419,0.6002853512763977,0.39971470832824707,0.4896017611026764,0.5103982090950012,0.4934529960155487,0.5065470337867737,0.5346158146858215,0.46538418531417847
2016-02-17,0.5793083310127258,0.42069169878959656,0.6204483509063721,0.3795516788959503,0.5951008200645447,0.4048991799354553,0.4882669150829315,0.5117330551147461,0.492794394493103,0.507205605506897,0.5349470376968384,0.4650529623031616
2017-05-09,0.5742483735084534,0.42575162649154663,0.6447998881340027,0.3552001416683197,0.5996806025505066,0.4003193974494934,0.48034048080444336,0.5196595788002014,0.4931561052799225,0.5068438053131104,0.5357259511947632,0.46427401900291443
2019-08-15,0.5833402872085571,0.41665974259376526,0.6604768633842468,0.33952316641807556,0.5975244641304016,0.4024755656719208,0.4830673038959503,0.5169326663017273,0.49398690462112427,0.5060131549835205,0.5348788499832153,0.46512115001678467
2020-02-13,0.5776604413986206,0.4223395586013794,0.656823456287384,0.34317657351493835,0.5947943925857544,0.4052056074142456,0.4812384247779846,0.5187615752220154,0.4924819767475128,0.5075179934501648,0.5345828533172607,0.46541720628738403
2016-11-10,0.6040252447128296,0.395974725484848,0.6059862971305847,0.3940136730670929,0.5981130003929138,0.4018869698047638,0.487614244222641,0.5123857855796814,0.49432966113090515,0.5056703686714172,0.5343136787414551,0.4656863510608673
2017-08-10,0.5732026696205139,0.4267972707748413,0.628926157951355,0.3710738718509674,0.5973073244094849,0.40269264578819275,0.4794594347476959,0.5205404758453369,0.49571216106414795,0.5042878985404968,0.5368133783340454,0.4631866216659546
2019-11-14,0.5827451944351196,0.417254775762558,0.6663358211517334,0.333664208650589,0.595425009727478,0.4045749604701996,0.48216891288757324,0.517831027507782,0.4928083121776581,0.5071917176246643,0.5359548926353455,0.46404507756233215
2019-02-14,0.5822785496711731,0.4177214205265045,0.6353274583816528,0.36467257142066956,0.5942811965942383,0.40571877360343933,0.48338034749031067,0.5166196227073669,0.4929259717464447,0.5070740580558777,0.5356172919273376,0.46438270807266235
2018-11-15,0.5785090923309326,0.4214909076690674,0.6470779180526733,0.3529220521450043,0.5899376273155212,0.41006237268447876,0.4825083017349243,0.5174916386604309,0.49410727620124817,0.5058927536010742,0.5349094867706299,0.4650905430316925
2020-08-19,0.5848544836044312,0.4151454269886017,0.6532648205757141,0.3467352092266083,0.5935640335083008,0.40643593668937683,0.48361730575561523,0.5163827538490295,0.4945676624774933,0.5054324269294739,0.5343043804168701,0.46569564938545227
2019-05-16,0.5778725147247314,0.42212745547294617,0.6499696373939514,0.35003042221069336,0.5888569951057434,0.41114306449890137,0.4834078848361969,0.5165921449661255,0.49220770597457886,0.5077922940254211,0.5347353219985962,0.4652647078037262
2018-05-10,0.576204240322113,0.4237957298755646,0.625527024269104,0.3744729459285736,0.592657744884491,0.4073423147201538,0.4830532371997833,0.5169467329978943,0.49459752440452576,0.5054025053977966,0.5350862145423889,0.4649137854576111
2018-02-08,0.6080078482627869,0.39199212193489075,0.6397697925567627,0.3602301776409149,0.5969792604446411,0.40302079916000366,0.48972535133361816,0.5102745890617371,0.4918096363544464,0.508190393447876,0.5353771448135376,0.4646228551864624
2020-05-21,0.5841740965843201,0.41582587361335754,0.6636854410171509,0.3363146483898163,0.5990132689476013,0.40098679065704346,0.48040175437927246,0.5195982456207275,0.49249550700187683,0.5075045228004456,0.5346443057060242,0.46535566449165344
2018-08-16,0.5828874111175537,0.4171126186847687,0.6542987823486328,0.3457012176513672,0.5958559513092041,0.4041440188884735,0.4881988763809204,0.5118010640144348,0.49323058128356934,0.5067694783210754,0.5346413254737854,0.465358704328537
2017-11-09,0.5724105834960938,0.42758944630622864,0.6451994776725769,0.3548005223274231,0.5938860774040222,0.4061139225959778,0.47836926579475403,0.5216307640075684,0.49422141909599304,0.5057785511016846,0.5347997546195984,0.4652002155780792
2016-08-11,0.594868540763855,0.40513139963150024,0.6135210990905762,0.38647887110710144,0.5967352986335754,0.4032646119594574,0.4876420199871063,0.5123580098152161,0.49531322717666626,0.5046867728233337,0.5355145335197449,0.4644854664802551
2017-02-09,0.594878613948822,0.405121386051178,0.6370670199394226,0.3629329800605774,0.5921575427055359,0.4078424870967865,0.48498815298080444,0.5150117874145508,0.49217507243156433,0.5078248977661133,0.5347944498062134,0.46520552039146423
