Date,albert_positive,albert_negative,xlnet_positive,xlnet_negative,ernie_positive,ernie_negative,bert_positive,bert_negative,distilbert_positive,distilbert_negative,roberta_positive,roberta_negative
2016-10-19,0.5507754683494568,0.44922447204589844,0.5960367918014526,0.40396320819854736,0.5940994024276733,0.40590059757232666,0.4843420684337616,0.5156579613685608,0.4956144392490387,0.5043855905532837,0.5316973328590393,0.4683026671409607
2018-04-18,0.6075178384780884,0.392482191324234,0.5967833995819092,0.4032166302204132,0.5967662334442139,0.40323376655578613,0.48499515652656555,0.5150049328804016,0.4899130165576935,0.5100870132446289,0.5318381190299988,0.4681618809700012
2017-04-19,0.56488037109375,0.4351195991039276,0.6258660554885864,0.3741339445114136,0.5935456156730652,0.4064543843269348,0.5009583830833435,0.4990416169166565,0.48858553171157837,0.5114144086837769,0.5337350964546204,0.46626490354537964
2016-04-20,0.5605470538139343,0.4394529461860657,0.5823434591293335,0.4176565408706665,0.5976122617721558,0.4023877680301666,0.48375245928764343,0.5162475109100342,0.49627605080604553,0.5037239789962769,0.5315460562705994,0.46845391392707825
2020-01-22,0.5642980933189392,0.4357018768787384,0.6392199397087097,0.3607800602912903,0.5875561833381653,0.4124438464641571,0.4929061532020569,0.5070937871932983,0.4914401173591614,0.5085598230361938,0.5345557928085327,0.4654441773891449
2019-07-17,0.5624182820320129,0.43758171796798706,0.6571265459060669,0.3428734540939331,0.5928264260292053,0.40717360377311707,0.4901767075061798,0.509823203086853,0.4927000403404236,0.5072999596595764,0.5354901552200317,0.46450984477996826
2017-10-18,0.5579801201820374,0.4420199692249298,0.5827882289886475,0.41721174120903015,0.592741847038269,0.40725818276405334,0.4953438341617584,0.5046561360359192,0.49056026339530945,0.5094397664070129,0.5330755710601807,0.46692439913749695
2020-07-15,0.5661887526512146,0.4338112473487854,0.6452101469039917,0.3547898530960083,0.5949519872665405,0.4050479829311371,0.49485552310943604,0.5051445364952087,0.4934602379798889,0.5065398216247559,0.5323439836502075,0.4676559865474701
2017-01-18,0.5790765881538391,0.4209234416484833,0.5923716425895691,0.4076283276081085,0.5980365872383118,0.40196335315704346,0.483198344707489,0.516801655292511,0.4958878457546234,0.504112184047699,0.531419575214386,0.468580424785614
2016-01-20,0.5760931968688965,0.4239068329334259,0.6083154678344727,0.39168453216552734,0.602229654788971,0.39777034521102905,0.4818698465824127,0.5181302428245544,0.49419841170310974,0.5058014988899231,0.5331898927688599,0.46681010723114014
2019-04-17,0.5765509009361267,0.4234491288661957,0.60780930519104,0.39219075441360474,0.5838257670402527,0.4161742031574249,0.4953420162200928,0.5046579241752625,0.49296829104423523,0.5070317387580872,0.5353524684906006,0.4646475315093994
2018-10-17,0.5707277059555054,0.429272323846817,0.6368438005447388,0.36315616965293884,0.5937737822532654,0.406226247549057,0.4864054024219513,0.5135946273803711,0.4927717447280884,0.5072281956672668,0.5360568761825562,0.4639431834220886
2020-04-15,0.5608344674110413,0.43916553258895874,0.6414287686347961,0.35857120156288147,0.5866349935531616,0.41336506605148315,0.49497148394584656,0.505028486251831,0.49232277274131775,0.5076771974563599,0.5323928594589233,0.46760714054107666
2018-01-17,0.5754010677337646,0.42459893226623535,0.6039570569992065,0.39604291319847107,0.5917640924453735,0.40823590755462646,0.4906977415084839,0.5093022584915161,0.49001559615135193,0.5099843740463257,0.5326183438301086,0.46738171577453613
2019-01-23,0.5603631734848022,0.43963679671287537,0.6217213869094849,0.3782786428928375,0.5842028260231018,0.4157971441745758,0.4957483410835266,0.5042515993118286,0.49019211530685425,0.5098078846931458,0.5343535542488098,0.4656464159488678
2018-07-18,0.565922200679779,0.43407779932022095,0.618649959564209,0.38134995102882385,0.590279221534729,0.409720778465271,0.4903857409954071,0.5096142888069153,0.4916522800922394,0.508347749710083,0.5359914898872375,0.46400853991508484
2017-07-19,0.5959064364433289,0.40409353375434875,0.5721932053565979,0.4278068244457245,0.5931739807128906,0.40682607889175415,0.4992498457431793,0.5007501244544983,0.4876861572265625,0.5123138427734375,0.5329892635345459,0.4670107066631317
2019-10-16,0.5607322454452515,0.4392677843570709,0.6674968004226685,0.33250316977500916,0.5918405652046204,0.40815943479537964,0.4865983724594116,0.5134016275405884,0.4939675033092499,0.5060325264930725,0.5351889133453369,0.4648110568523407
2016-07-20,0.5737141966819763,0.4262857735157013,0.5978251099586487,0.40217483043670654,0.595612645149231,0.40438735485076904,0.48703858256340027,0.5129613876342773,0.49516406655311584,0.5048359632492065,0.5308201909065247,0.46917974948883057
