Date,albert_positive,albert_negative,xlnet_positive,xlnet_negative,ernie_positive,ernie_negative,bert_positive,bert_negative,distilbert_positive,distilbert_negative,roberta_positive,roberta_negative
2018-07-23,0.6128273606300354,0.3871726393699646,0.6086432337760925,0.39135685563087463,0.5924694538116455,0.4075304865837097,0.4817480444908142,0.518251895904541,0.49767419695854187,0.5023257732391357,0.5327285528182983,0.46727147698402405
2020-04-28,0.5820575952529907,0.4179424047470093,0.6268550157546997,0.37314489483833313,0.5918993353843689,0.4081006646156311,0.48005157709121704,0.5199483633041382,0.496003121137619,0.5039968490600586,0.5331934094429016,0.4668065905570984
2017-04-27,0.5890690088272095,0.4109310209751129,0.6121053695678711,0.3878946006298065,0.5875172019004822,0.41248273849487305,0.48223963379859924,0.5177603960037231,0.49300119280815125,0.5069988369941711,0.5360211730003357,0.46397876739501953
2019-10-28,0.6054423451423645,0.3945576250553131,0.6081550121307373,0.3918450176715851,0.5897794961929321,0.41022050380706787,0.4849734604358673,0.5150265097618103,0.49569791555404663,0.5043021440505981,0.5346678495407104,0.46533212065696716
2017-07-24,0.572575032711029,0.42742493748664856,0.6161957383155823,0.38380420207977295,0.5930262804031372,0.4069737195968628,0.4851617217063904,0.5148382782936096,0.49575546383857727,0.5042444467544556,0.5352195501327515,0.4647805094718933
2016-07-28,0.5876063704490662,0.41239362955093384,0.6026975512504578,0.39730244874954224,0.6084675788879395,0.39153239130973816,0.4804169237613678,0.5195830464363098,0.49633148312568665,0.5036685466766357,0.5335830450057983,0.46641695499420166
2019-07-25,0.5911732912063599,0.40882670879364014,0.5681150555610657,0.4318849444389343,0.5930085778236389,0.4069914221763611,0.48493415117263794,0.5150657892227173,0.4938035309314728,0.5061965584754944,0.5330947041511536,0.46690529584884644
2019-02-04,0.5700893998146057,0.4299105405807495,0.6007286310195923,0.3992713391780853,0.5930862426757812,0.40691378712654114,0.4845602512359619,0.5154396891593933,0.49483975768089294,0.5051602125167847,0.5337370038032532,0.46626296639442444
2018-10-25,0.5793691873550415,0.4206307530403137,0.6266586184501648,0.3733413517475128,0.5926200151443481,0.40737998485565186,0.4837544858455658,0.5162454843521118,0.4978388845920563,0.5021610856056213,0.5344964265823364,0.4655035734176636
2016-04-21,0.5908381342887878,0.40916189551353455,0.6023997664451599,0.3976002037525177,0.5967351794242859,0.4032648205757141,0.4853056073188782,0.5146943926811218,0.4944606423377991,0.5055392980575562,0.5331100225448608,0.46688997745513916
2016-10-27,0.5923675298690796,0.40763241052627563,0.5813552141189575,0.4186447858810425,0.6089538931846619,0.39104604721069336,0.4858746826648712,0.5141252875328064,0.4965902268886566,0.503409743309021,0.5337768197059631,0.4662231504917145
2018-04-23,0.5739775896072388,0.42602238059043884,0.6205172538757324,0.3794827461242676,0.5909961462020874,0.409003883600235,0.4863893985748291,0.5136105418205261,0.4955793619155884,0.5044206380844116,0.5343666076660156,0.4656333923339844
2017-10-26,0.5851144790649414,0.41488558053970337,0.6159088015556335,0.3840911090373993,0.594681441783905,0.40531855821609497,0.48542118072509766,0.5145788788795471,0.4924836754798889,0.5075163841247559,0.5353798866271973,0.46462011337280273
2019-04-29,0.5878164172172546,0.4121835231781006,0.604530394077301,0.395469605922699,0.5927916765213013,0.40720832347869873,0.4834936559200287,0.5165063738822937,0.4945277273654938,0.5054722428321838,0.5331735610961914,0.4668264389038086
2016-02-01,0.6006773114204407,0.39932259917259216,0.614913821220398,0.38508617877960205,0.6058324575424194,0.3941675126552582,0.475774347782135,0.5242255926132202,0.49308261275291443,0.506917417049408,0.533153235912323,0.466846764087677
2020-07-30,0.5900112986564636,0.4099887013435364,0.6294940114021301,0.3705059289932251,0.5885761380195618,0.411423921585083,0.4826214909553528,0.5173784494400024,0.4959601163864136,0.5040398836135864,0.5335139036178589,0.4664861261844635
2017-01-26,0.6063234210014343,0.39367660880088806,0.6148512363433838,0.3851487338542938,0.5925055146217346,0.4074944257736206,0.4868156909942627,0.5131843686103821,0.49595680832862854,0.5040432214736938,0.534919023513794,0.4650808870792389
2018-02-01,0.6148436069488525,0.38515642285346985,0.6116593480110168,0.38834068179130554,0.5822572112083435,0.41774269938468933,0.47700297832489014,0.5229969620704651,0.4943798780441284,0.5056201219558716,0.5355868339538574,0.46441325545310974
2020-02-03,0.5910577178001404,0.40894225239753723,0.6117256283760071,0.3882744312286377,0.592925488948822,0.4070744812488556,0.48244643211364746,0.5175535678863525,0.4926260709762573,0.5073739290237427,0.5344102382659912,0.4655897617340088
