Date,albert_positive,albert_negative,xlnet_positive,xlnet_negative,ernie_positive,ernie_negative,bert_positive,bert_negative,distilbert_positive,distilbert_negative,roberta_positive,roberta_negative
2018-09-20,0.5742190480232239,0.4257809817790985,0.6160462498664856,0.3839537799358368,0.5941604375839233,0.40583956241607666,0.48627182841300964,0.5137282013893127,0.4908097982406616,0.5091902017593384,0.5326277017593384,0.467372328042984
2019-03-20,0.5831787586212158,0.41682127118110657,0.6604675054550171,0.3395324647426605,0.59282386302948,0.4071761667728424,0.48527824878692627,0.5147217512130737,0.4894466996192932,0.5105533599853516,0.5331708788871765,0.4668291509151459
2019-12-18,0.5779146552085876,0.42208531498908997,0.6191695332527161,0.38083040714263916,0.5883138179779053,0.4116861820220947,0.4845530092716217,0.5154470801353455,0.49041879177093506,0.5095812082290649,0.5343109965324402,0.4656890630722046
2016-12-21,0.6164112091064453,0.3835887312889099,0.6008235812187195,0.3991764187812805,0.5949563384056091,0.40504366159439087,0.48560070991516113,0.5143992900848389,0.49981653690338135,0.5001834034919739,0.5344024300575256,0.46559762954711914
2016-10-04,0.6011488437652588,0.3988511264324188,0.6123712062835693,0.38762879371643066,0.5897377133369446,0.4102622866630554,0.48661962151527405,0.5133804082870483,0.4968050718307495,0.5031949281692505,0.5329409837722778,0.46705904603004456
2017-03-23,0.5894688367843628,0.41053125262260437,0.6410467624664307,0.35895320773124695,0.5968879461288452,0.4031120240688324,0.4858267903327942,0.5141732692718506,0.4956509470939636,0.5043490529060364,0.5315645337104797,0.46843552589416504
2020-06-29,0.5887137651443481,0.411286324262619,0.6552815437316895,0.3447183668613434,0.5920162200927734,0.40798380970954895,0.48236197233200073,0.5176380276679993,0.4886423349380493,0.5113576054573059,0.533740758895874,0.46625930070877075
2018-03-22,0.5648654103279114,0.435134619474411,0.634108304977417,0.365891695022583,0.5897844433784485,0.4102155268192291,0.48762279748916626,0.5123772025108337,0.48900482058525085,0.5109952092170715,0.5337929725646973,0.46620696783065796
2019-06-25,0.5935167670249939,0.4064832925796509,0.6571617722511292,0.34283822774887085,0.5923394560813904,0.40766051411628723,0.48319458961486816,0.5168053507804871,0.4895840585231781,0.5104159116744995,0.5333477854728699,0.4666522145271301
2017-12-19,0.5969337224960327,0.4030662775039673,0.6242811679840088,0.3757188022136688,0.5918434262275696,0.4081565737724304,0.4859938621520996,0.5140061378479004,0.4938633143901825,0.5061367154121399,0.5334170460700989,0.4665829539299011
2018-12-18,0.5667082071304321,0.4332917332649231,0.606363832950592,0.39363619685173035,0.5938401818275452,0.40615981817245483,0.4847216308116913,0.5152783393859863,0.4923340380191803,0.5076659321784973,0.5337923765182495,0.4662076532840729
2020-03-25,0.5908921360969543,0.40910786390304565,0.6567176580429077,0.3432823121547699,0.5873295068740845,0.4126705229282379,0.48490798473358154,0.5150920748710632,0.49123963713645935,0.5087603330612183,0.5336053967475891,0.4663945734500885
2019-09-26,0.5817785859107971,0.41822144389152527,0.6301002502441406,0.369899719953537,0.5881764888763428,0.41182348132133484,0.48684218525886536,0.5131577849388123,0.4932069182395935,0.5067930817604065,0.5341309905052185,0.4658690392971039
2016-06-30,0.5844885110855103,0.41551151871681213,0.6060951352119446,0.39390477538108826,0.5961841344833374,0.40381577610969543,0.48225873708724976,0.5177412033081055,0.4962361752986908,0.5037637948989868,0.5324384570121765,0.4675615429878235
2017-09-26,0.590420126914978,0.4095798432826996,0.6350785493850708,0.3649213910102844,0.591744065284729,0.4082559049129486,0.4819086492061615,0.5180913209915161,0.4943622350692749,0.5056377649307251,0.5325919985771179,0.4674079716205597
2017-06-29,0.5794389247894287,0.4205611050128937,0.6163079142570496,0.38369205594062805,0.5936084389686584,0.40639156103134155,0.48506641387939453,0.5149336457252502,0.4916864037513733,0.5083135366439819,0.5342824459075928,0.46571752429008484
2016-03-30,0.5887301564216614,0.4112698435783386,0.6132807731628418,0.3867191970348358,0.5879324078559875,0.4120675325393677,0.4876934885978699,0.5123065114021301,0.49588921666145325,0.5041106939315796,0.5334529280662537,0.46654704213142395
