Date,albert_positive,albert_negative,xlnet_positive,xlnet_negative,ernie_positive,ernie_negative,bert_positive,bert_negative,distilbert_positive,distilbert_negative,roberta_positive,roberta_negative
2019-01-24,0.5836949348449707,0.4163050651550293,0.6329184770584106,0.36708149313926697,0.5885210037231445,0.4114789366722107,0.4874018132686615,0.5125982165336609,0.4935893714427948,0.506410539150238,0.5349055528640747,0.4650944471359253
2019-10-24,0.5991694927215576,0.4008305072784424,0.6561295390129089,0.3438704311847687,0.5982367992401123,0.4017632007598877,0.48311132192611694,0.5168886184692383,0.49697184562683105,0.5030282139778137,0.5349826216697693,0.4650174081325531
2019-04-25,0.5925093293190002,0.40749064087867737,0.6535163521766663,0.34648364782333374,0.5919827222824097,0.40801727771759033,0.48504403233528137,0.5149560570716858,0.4974636435508728,0.5025363564491272,0.5351395010948181,0.46486055850982666
2017-07-27,0.602286696434021,0.3977132737636566,0.6463537216186523,0.35364627838134766,0.5933102369308472,0.4066897928714752,0.484666645526886,0.5153332948684692,0.49504777789115906,0.5049521923065186,0.5344328284263611,0.46556714177131653
2016-07-20,0.5925130844116211,0.4074868857860565,0.6328020691871643,0.3671979606151581,0.6013821959495544,0.39861780405044556,0.493120014667511,0.506879985332489,0.4968758523464203,0.5031241178512573,0.5334522724151611,0.46654772758483887
2018-07-26,0.5991690158843994,0.400831013917923,0.6372513771057129,0.3627486526966095,0.5927512049674988,0.4072488248348236,0.48964810371398926,0.5103519558906555,0.4941101670265198,0.5058898329734802,0.5370191335678101,0.46298086643218994
2018-10-25,0.5871309638023376,0.41286900639533997,0.5819132924079895,0.4180867075920105,0.5904934406280518,0.40950655937194824,0.48625805974006653,0.5137419700622559,0.49424442648887634,0.5057555437088013,0.5357704162597656,0.46422961354255676
2018-01-25,0.5915814638137817,0.40841853618621826,0.6513305902481079,0.3486694395542145,0.5983310341835022,0.4016690254211426,0.4829255938529968,0.5170744061470032,0.4960458278656006,0.5039542317390442,0.5344971418380737,0.46550285816192627
2020-07-23,0.5935118198394775,0.40648820996284485,0.6248963475227356,0.3751036524772644,0.595292329788208,0.404707670211792,0.4881957173347473,0.5118043422698975,0.49770787358283997,0.5022920370101929,0.5339565277099609,0.46604350209236145
2019-07-25,0.5995856523513794,0.4004143476486206,0.647050142288208,0.3529498279094696,0.5841168761253357,0.41588303446769714,0.4829675853252411,0.5170324444770813,0.4949793815612793,0.5050205588340759,0.5348178148269653,0.46518218517303467
2017-04-27,0.5926793217658997,0.40732070803642273,0.6425701379776001,0.3574298620223999,0.6001381874084473,0.39986178278923035,0.48938921093940735,0.5106107592582703,0.49604931473731995,0.5039507150650024,0.5362838506698608,0.46371614933013916
2018-04-26,0.5954081416130066,0.404591828584671,0.6223172545433044,0.37768277525901794,0.596924364566803,0.403075635433197,0.48280179500579834,0.5171982049942017,0.49802365899086,0.5019764304161072,0.5342916250228882,0.4657084047794342
2016-10-18,0.5901058316230774,0.4098942279815674,0.654973566532135,0.3450264632701874,0.6051995754241943,0.3948005139827728,0.48381850123405457,0.5161814093589783,0.4991157352924347,0.5008842945098877,0.5339281558990479,0.46607184410095215
2020-04-23,0.5991015434265137,0.40089842677116394,0.6420011520385742,0.357998788356781,0.5931835770606995,0.4068164527416229,0.48636025190353394,0.5136398077011108,0.4945789873600006,0.5054209232330322,0.5344424843788147,0.4655575752258301
2017-01-26,0.5972879528999329,0.4027121067047119,0.6584892868995667,0.34151068329811096,0.6105581521987915,0.3894418478012085,0.48257967829704285,0.5174202919006348,0.4946281611919403,0.5053718686103821,0.5333043932914734,0.466695636510849
2016-01-14,0.58759605884552,0.41240397095680237,0.6376626491546631,0.3623373508453369,0.612712562084198,0.3872874081134796,0.483569473028183,0.5164305567741394,0.49865132570266724,0.5013486742973328,0.533917248249054,0.46608275175094604
2016-04-19,0.610872209072113,0.3891278803348541,0.6406451463699341,0.3593548834323883,0.5951932072639465,0.4048067331314087,0.4856092035770416,0.5143907070159912,0.49866917729377747,0.5013307929039001,0.533898651599884,0.4661013185977936
2017-10-26,0.5976923704147339,0.40230754017829895,0.6355450749397278,0.36445489525794983,0.5969098806381226,0.40309011936187744,0.4817222058773041,0.5182778835296631,0.4977651536464691,0.5022348761558533,0.5340510010719299,0.46594899892807007
2020-01-23,0.5966346263885498,0.4033654034137726,0.641411304473877,0.35858872532844543,0.600056529045105,0.39994341135025024,0.4904256761074066,0.5095743536949158,0.4969373345375061,0.5030626654624939,0.5343425869941711,0.46565741300582886
